from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
418;121;1481557560;1481557680;3;1410;20;29
193;15;1481557560;1481557620;3;298;19;44
140;119;1481557560;1481557620;3;1769;32;6
341;323;1481557560;1481557620;3;276;8;28
66;54;1481557560;1481557620;3;955;20;41
138;128;1481557560;1481557561;3;1048;10;44
201;140;1481557560;1481557680;3;1763;9;36
68;70;1481557560;1481557561;3;2101;14;6
1350;290;1481557560;1481557620;3;81;36;43
50;7;1481557560;1481557561;3;2097;12;29
7;74;1481557561;1481557620;3;2097;13;29
361;390;1481557561;1481557620;3;1630;3;6
107;105;1481557561;1481557620;3;2052;4;44
264;262;1481557561;1481557620;3;2041;29;36
128;126;1481557561;1481557620;3;1048;11;44
70;72;1481557561;1481557620;3;2101;15;6
1131;455;1481557620;1481557800;3;931;24;39
74;345;1481557620;1481557680;3;2097;14;29
262;314;1481557620;1481557800;3;2041;30;36
275;273;1481557620;1481557621;3;676;21;5
126;124;1481557620;1481557621;3;1048;12;44
184;183;1481557620;1481557680;3;2086;28;36
15;195;1481557620;1481557680;3;298;20;44
72;53;1481557620;1481557740;3;2101;16;6
119;117;1481557620;1481557680;3;1769;33;6
200;202;1481557620;1481557680;3;1831;10;5
219;221;1481557620;1481557621;3;1010;16;7
75;49;1481557620;1481557680;3;1563;21;7
54;415;1481557620;1481557680;3;955;21;41
390;388;1481557620;1481557621;3;1630;4;6
194;192;1481557620;1481557680;3;1310;20;37
7;74;1481557620;1481557621;3;327;19;41
335;337;1481557620;1481557680;3;232;48;6
114;108;1481557620;1481557920;3;600;13;9
193;15;1481557620;1481557680;3;1702;16;38
105;103;1481557620;1481557621;3;2052;5;44
43;45;1481557620;1481557740;3;932;39;29
323;325;1481557620;1481557621;3;276;9;28
237;395;1481557620;1481557680;3;1762;4;38
184;183;1481557620;1481557680;3;964;1;36
221;223;1481557621;1481557680;3;1010;17;7
74;345;1481557621;1481557680;3;327;20;41
273;203;1481557621;1481557622;3;676;22;5
124;121;1481557621;1481557740;3;1048;13;44
103;101;1481557621;1481557622;3;2052;6;44
325;327;1481557621;1481557680;3;276;10;28
388;351;1481557621;1481557680;3;1630;5;6
101;153;1481557622;1481557680;3;2052;7;44
203;201;1481557622;1481557623;3;676;23;5
201;140;1481557623;1481557740;3;676;24;5
223;225;1481557680;1481557740;3;1010;18;7
351;349;1481557680;1481557740;3;1630;6;6
327;329;1481557680;1481557681;3;276;11;28
415;34;1481557680;1481557740;3;955;22;41
337;339;1481557680;1481557740;3;232;49;6
195;198;1481557680;1481557681;3;298;21;44
121;140;1481557680;1481557740;3;1410;21;29
192;4;1481557680;1481558400;3;1310;21;37
153;151;1481557680;1481557740;3;2052;8;44
183;182;1481557680;1481557740;3;2086;29;36
345;114;1481557680;1481557740;3;2097;15;29
140;119;1481557680;1481557740;3;1763;10;36
49;51;1481557680;1481557740;3;1563;22;7
445;439;1481557680;1481557740;3;794;24;37
345;114;1481557680;1481557740;3;327;21;41
183;182;1481557680;1481557740;3;964;2;36
202;272;1481557680;1481557740;3;1831;11;5
117;115;1481557680;1481557681;3;1769;34;6
200;202;1481557680;1481557740;3;468;28;6
15;197;1481557680;1481557740;3;1702;17;38
395;421;1481557680;1481557681;3;1762;5;38
329;331;1481557681;1481557740;3;276;12;28
115;344;1481557681;1481557740;3;1769;35;6
421;423;1481557681;1481557682;3;1762;6;38
198;120;1481557681;1481557860;3;298;22;44
423;425;1481557682;1481557740;3;1762;7;38
349;347;1481557740;1481557741;3;1630;7;6
140;119;1481557740;1481557800;3;1410;22;29
182;181;1481557740;1481557800;3;964;3;36
344;75;1481557740;1481557741;3;1769;36;6
272;274;1481557740;1481557741;3;1831;12;5
339;346;1481557740;1481557800;3;232;50;6
53;73;1481557740;1481557800;3;2101;17;6
114;116;1481557740;1481557741;3;327;22;41
425;427;1481557740;1481557741;3;1762;8;38
34;32;1481557740;1481557741;3;955;23;41
439;374;1481557740;1481557741;3;794;25;37
51;1;1481557740;1481557860;3;1563;23;7
331;333;1481557740;1481557741;3;276;13;28
225;227;1481557740;1481557860;3;1010;19;7
121;139;1481557740;1481557741;3;1048;14;44
140;119;1481557740;1481557800;3;676;25;5
202;272;1481557740;1481557800;3;468;29;6
114;116;1481557740;1481557741;3;2097;16;29
182;181;1481557740;1481557800;3;2086;30;36
119;117;1481557740;1481557800;3;1763;11;36
197;435;1481557740;1481557800;3;1702;18;38
151;150;1481557740;1481557741;3;2052;9;44
150;36;1481557741;1481557800;3;2052;10;44
347;340;1481557741;1481557742;3;1630;8;6
116;118;1481557741;1481557800;3;2097;17;29
32;147;1481557741;1481557742;3;955;24;41
333;335;1481557741;1481557800;3;276;14;28
75;49;1481557741;1481557800;3;1769;37;6
274;276;1481557741;1481557800;3;1831;13;5
139;199;1481557741;1481557860;3;1048;15;44
374;366;1481557741;1481557800;3;794;26;37
116;118;1481557741;1481557800;3;327;23;41
427;430;1481557741;1481557800;3;1762;9;38
340;338;1481557742;1481557743;3;1630;9;6
147;35;1481557742;1481557800;3;955;25;41
338;336;1481557743;1481557744;3;1630;10;6
336;334;1481557744;1481557800;3;1630;11;6
117;115;1481557800;1481557801;3;1763;12;36
334;332;1481557800;1481557860;3;1630;12;6
366;364;1481557800;1481557801;3;794;27;37
35;149;1481557800;1481557801;3;955;26;41
73;6;1481557800;1481558400;3;2101;18;6
181;180;1481557800;1481557801;3;964;4;36
5;50;1481557800;1481557860;3;510;9;3
49;51;1481557800;1481557860;3;1769;38;6
118;120;1481557800;1481557860;3;2097;18;29
36;148;1481557800;1481557801;3;2052;11;44
335;337;1481557800;1481557801;3;276;15;28
181;180;1481557800;1481557860;3;2086;31;36
6;50;1481557800;1481557860;3;1688;1;7
435;447;1481557800;1481557860;3;1702;19;38
119;117;1481557800;1481557801;3;676;26;5
455;466;1481557800;1481557980;3;931;25;39
26;66;1481557800;1481557860;3;593;40;6
234;232;1481557800;1481557860;3;198;1;7
430;373;1481557800;1481557860;3;1762;10;38
272;274;1481557800;1481557860;3;468;30;6
3;191;1481557800;1481557801;3;979;14;43
412;411;1481557800;1481557801;3;144;1;37
346;348;1481557800;1481557860;3;232;51;6
4;50;1481557800;1481557860;3;915;27;38
118;141;1481557800;1481557920;3;327;24;41
119;117;1481557800;1481557860;3;1410;23;29
276;434;1481557800;1481557860;3;1831;14;5
149;151;1481557801;1481557802;3;955;27;41
364;391;1481557801;1481557860;3;794;28;37
191;193;1481557801;1481557860;3;979;15;43
117;115;1481557801;1481557860;3;676;27;5
115;344;1481557801;1481557860;3;1763;13;36
337;339;1481557801;1481557860;3;276;16;28
180;163;1481557801;1481557920;3;964;5;36
148;33;1481557801;1481557860;3;2052;12;44
411;89;1481557801;1481557860;3;144;2;37
151;152;1481557802;1481557860;3;955;28;41
66;54;1481557860;1481557920;3;593;41;6
50;7;1481557860;1481557920;3;1688;2;7
373;371;1481557860;1481557920;3;1762;11;38
115;344;1481557860;1481557920;3;676;28;5
391;380;1481557860;1481557861;3;794;29;37
348;350;1481557860;1481557920;3;232;52;6
33;48;1481557860;1481557861;3;2052;13;44
447;443;1481557860;1481557920;3;1702;20;38
50;7;1481557860;1481557920;3;915;28;38
434;310;1481557860;1481557920;3;1831;15;5
152;100;1481557860;1481557920;3;955;29;41
199;196;1481557860;1481557920;3;1048;16;44
120;122;1481557860;1481557861;3;298;23;44
117;115;1481557860;1481557861;3;1410;24;29
232;229;1481557860;1481557861;3;198;2;7
89;91;1481557860;1481557861;3;144;3;37
274;276;1481557860;1481557920;3;468;31;6
227;230;1481557860;1481557861;3;1010;20;7
51;26;1481557860;1481559000;3;1769;39;6
339;346;1481557860;1481557861;3;276;17;28
120;122;1481557860;1481557861;3;2097;19;29
332;330;1481557860;1481557861;3;1630;13;6
50;7;1481557860;1481557920;3;510;10;3
193;15;1481557860;1481557920;3;979;16;43
344;75;1481557860;1481557861;3;1763;14;36
48;30;1481557861;1481557920;3;2052;14;44
229;228;1481557861;1481557920;3;198;3;7
122;417;1481557861;1481558040;3;2097;20;29
122;123;1481557861;1481557920;3;298;24;44
380;80;1481557861;1481557920;3;794;30;37
91;402;1481557861;1481557920;3;144;4;37
115;344;1481557861;1481557920;3;1410;25;29
346;348;1481557861;1481557920;3;276;18;28
230;231;1481557861;1481557920;3;1010;21;7
330;328;1481557861;1481557920;3;1630;14;6
75;49;1481557861;1481557920;3;1763;15;36
310;312;1481557920;1481557921;3;1831;16;5
163;377;1481557920;1481557980;3;964;6;36
141;129;1481557920;1481558220;3;327;25;41
443;441;1481557920;1481557980;3;1702;21;38
15;195;1481557920;1481558040;3;979;17;43
371;363;1481557920;1481557921;3;1762;12;38
348;350;1481557920;1481557921;3;276;19;28
196;16;1481557920;1481557980;3;1048;17;44
100;102;1481557920;1481557921;3;955;30;41
402;1320;1481557920;1481557921;3;144;5;37
30;28;1481557920;1481557921;3;2052;15;44
228;226;1481557920;1481558040;3;198;4;7
350;385;1481557920;1481557921;3;232;53;6
108;117;1481557920;1481557980;3;1366;1;9
49;51;1481557920;1481557980;3;1763;16;36
231;233;1481557920;1481558040;3;1010;22;7
54;71;1481557920;1481558040;3;593;42;6
344;75;1481557920;1481557980;3;1410;26;29
80;238;1481557920;1481557921;3;794;31;37
7;74;1481557920;1481557921;3;1688;3;7
7;74;1481557920;1481557980;3;915;29;38
276;278;1481557920;1481557980;3;468;32;6
123;125;1481557920;1481557980;3;298;25;44
328;326;1481557920;1481557921;3;1630;15;6
344;75;1481557920;1481557921;3;676;29;5
7;74;1481557920;1481557980;3;510;11;3
363;369;1481557921;1481557980;3;1762;13;38
74;76;1481557921;1481557980;3;1688;4;7
350;385;1481557921;1481557980;3;276;20;28
326;324;1481557921;1481557980;3;1630;16;6
238;236;1481557921;1481557980;3;794;32;37
312;284;1481557921;1481557980;3;1831;17;5
75;49;1481557921;1481557980;3;676;30;5
1320;94;1481557921;1481557980;3;144;6;37
102;104;1481557921;1481557980;3;955;31;41
385;387;1481557921;1481557980;3;232;54;6
28;3;1481557921;1481558700;3;2052;16;44
234;232;1481557980;1481558040;3;438;55;6
466;468;1481557980;1481558100;3;931;26;39
377;243;1481557980;1481557981;3;964;7;36
278;280;1481557980;1481558040;3;468;33;6
104;106;1481557980;1481558040;3;955;32;41
16;194;1481557980;1481558040;3;1048;18;44
49;51;1481557980;1481558040;3;676;31;5
385;387;1481557980;1481557981;3;276;21;28
236;354;1481557980;1481558040;3;794;33;37
117;115;1481557980;1481557981;3;1366;2;9
369;375;1481557980;1481557981;3;1762;14;38
324;342;1481557980;1481558040;3;1630;17;6
441;437;1481557980;1481558040;3;1702;22;38
284;308;1481557980;1481558040;3;1831;18;5
74;345;1481557980;1481558040;3;510;12;3
51;26;1481557980;1481558700;3;1763;17;36
125;127;1481557980;1481557981;3;298;26;44
94;240;1481557980;1481558040;3;144;7;37
387;389;1481557980;1481558040;3;232;55;6
76;78;1481557980;1481558040;3;1688;5;7
75;49;1481557980;1481558040;3;1410;27;29
74;76;1481557980;1481557981;3;915;30;38
127;129;1481557981;1481558400;3;298;27;44
243;414;1481557981;1481558040;3;964;8;36
387;389;1481557981;1481558040;3;276;22;28
375;440;1481557981;1481558100;3;1762;15;38
115;344;1481557981;1481558040;3;1366;3;9
76;96;1481557981;1481558040;3;915;31;38
96;240;1481558040;1481558220;3;915;32;38
78;82;1481558040;1481558100;3;1688;6;7
414;177;1481558040;1481558100;3;964;9;36
389;361;1481558040;1481558160;3;276;23;28
240;414;1481558040;1481558041;3;144;8;37
345;114;1481558040;1481558100;3;510;13;3
308;306;1481558040;1481558100;3;1831;19;5
71;69;1481558040;1481558100;3;593;43;6
437;445;1481558040;1481558280;3;1702;23;38
342;322;1481558040;1481558220;3;1630;18;6
51;1;1481558040;1481558160;3;676;32;5
195;198;1481558040;1481558100;3;979;18;43
49;51;1481558040;1481558100;3;1410;28;29
389;1333;1481558040;1481558041;3;232;56;6
354;356;1481558040;1481558160;3;794;34;37
194;192;1481558040;1481558041;3;1048;19;44
226;224;1481558040;1481558041;3;198;5;7
280;283;1481558040;1481558100;3;468;34;6
232;229;1481558040;1481558041;3;438;56;6
106;154;1481558040;1481558041;3;955;33;41
417;403;1481558040;1481558100;3;2097;21;29
344;75;1481558040;1481558100;3;1366;4;9
192;25;1481558041;1481558700;3;1048;20;44
224;222;1481558041;1481558100;3;198;6;7
154;156;1481558041;1481558100;3;955;34;41
1333;1332;1481558041;1481558100;3;232;57;6
229;228;1481558041;1481558042;3;438;57;6
414;177;1481558041;1481558100;3;144;9;37
343;353;1481558100;1481558101;3;1795;1;5
403;405;1481558100;1481558160;3;2097;22;29
177;175;1481558100;1481558160;3;144;10;37
51;25;1481558100;1481559000;3;1410;29;29
75;49;1481558100;1481558160;3;1366;5;9
198;200;1481558100;1481558220;3;979;19;43
222;220;1481558100;1481558101;3;198;7;7
440;446;1481558100;1481558400;3;1762;16;38
69;67;1481558100;1481558101;3;593;44;6
82;84;1481558100;1481558101;3;1688;7;7
156;158;1481558100;1481558220;3;955;35;41
114;108;1481558100;1481558400;3;510;14;3
177;175;1481558100;1481558160;3;964;10;36
468;480;1481558100;1481558160;3;931;27;39
1332;1330;1481558100;1481558160;3;232;58;6
283;315;1481558100;1481558160;3;468;35;6
306;304;1481558100;1481558101;3;1831;20;5
67;63;1481558101;1481558160;3;593;45;6
84;86;1481558101;1481558160;3;1688;8;7
304;302;1481558101;1481558160;3;1831;21;5
220;218;1481558101;1481558160;3;198;8;7
353;379;1481558101;1481558160;3;1795;2;5
218;401;1481558160;1481558161;3;198;9;7
315;1267;1481558160;1481558161;3;468;36;6
175;453;1481558160;1481558220;3;144;11;37
379;360;1481558160;1481558220;3;1795;3;5
480;1269;1481558160;1481558161;3;931;28;39
49;51;1481558160;1481558220;3;1366;6;9
302;300;1481558160;1481558220;3;1831;22;5
86;211;1481558160;1481558220;3;1688;9;7
63;61;1481558160;1481558161;3;593;46;6
405;1187;1481558160;1481558220;3;2097;23;29
175;453;1481558160;1481558220;3;964;11;36
61;244;1481558161;1481558220;3;593;47;6
401;216;1481558161;1481558220;3;198;10;7
1267;317;1481558161;1481558220;3;468;37;6
300;298;1481558220;1481558280;3;1831;23;5
453;73;1481558220;1481558221;3;964;12;36
216;186;1481558220;1481558280;3;198;11;7
1187;357;1481558220;1481558520;3;2097;24;29
240;242;1481558220;1481558280;3;1043;1;38
129;130;1481558220;1481558280;3;327;26;41
129;130;1481558220;1481558280;3;2079;1;41
211;213;1481558220;1481558221;3;1688;10;7
322;320;1481558220;1481558280;3;1630;19;6
51;399;1481558220;1481558700;3;1366;7;9
240;242;1481558220;1481558221;3;915;33;38
200;204;1481558220;1481558280;3;979;20;43
360;295;1481558220;1481558221;3;1795;4;5
453;73;1481558220;1481558280;3;144;12;37
317;319;1481558220;1481558280;3;468;38;6
244;246;1481558220;1481558221;3;593;48;6
246;248;1481558221;1481558280;3;593;49;6
242;160;1481558221;1481558280;3;915;34;38
73;5;1481558221;1481558700;3;964;13;36
213;185;1481558221;1481558340;3;1688;11;7
295;293;1481558221;1481558280;3;1795;5;5
130;131;1481558280;1481558281;3;327;27;41
130;131;1481558280;1481558281;3;2079;2;41
1349;1348;1481558280;1481558340;3;374;1;29
445;439;1481558280;1481558340;3;1702;24;38
73;3;1481558280;1481558700;3;144;13;37
298;296;1481558280;1481558281;3;1831;24;5
320;318;1481558280;1481558281;3;1630;20;6
227;230;1481558280;1481558340;3;227;1;6
319;321;1481558280;1481558340;3;468;39;6
248;251;1481558280;1481558281;3;593;50;6
186;214;1481558280;1481558400;3;198;12;7
160;159;1481558280;1481558281;3;915;35;38
204;205;1481558280;1481558400;3;979;21;43
293;291;1481558280;1481558281;3;1795;6;5
242;160;1481558280;1481558340;3;1043;2;38
291;287;1481558281;1481558282;3;1795;7;5
131;132;1481558281;1481558340;3;2079;3;41
131;132;1481558281;1481558340;3;327;28;41
159;402;1481558281;1481558340;3;915;36;38
251;252;1481558281;1481558340;3;593;51;6
296;286;1481558281;1481558340;3;1831;25;5
318;1268;1481558281;1481558340;3;1630;21;6
287;297;1481558282;1481558283;3;1795;8;5
297;299;1481558283;1481558340;3;1795;9;5
321;341;1481558340;1481558400;3;468;40;6
286;290;1481558340;1481558341;3;1831;26;5
479;481;1481558340;1481558341;3;334;1;39
230;231;1481558340;1481558341;3;227;2;6
252;254;1481558340;1481558400;3;593;52;6
299;301;1481558340;1481558341;3;1795;10;5
1268;316;1481558340;1481558400;3;1630;22;6
160;159;1481558340;1481558400;3;1043;3;38
439;433;1481558340;1481558341;3;1702;25;38
185;215;1481558340;1481558400;3;1688;12;7
132;133;1481558340;1481558400;3;327;29;41
1348;445;1481558340;1481558400;3;374;2;29
402;1320;1481558340;1481558341;3;915;37;38
132;133;1481558340;1481558341;3;2079;4;41
1320;94;1481558341;1481558342;3;915;38;38
481;469;1481558341;1481558400;3;334;2;39
133;134;1481558341;1481558400;3;2079;5;41
433;368;1481558341;1481558400;3;1702;26;38
301;303;1481558341;1481558400;3;1795;11;5
231;233;1481558341;1481558400;3;227;3;6
290;292;1481558341;1481558342;3;1831;27;5
292;294;1481558342;1481558343;3;1831;28;5
294;359;1481558343;1481558400;3;1831;29;5
359;378;1481558400;1481558401;3;1831;30;5
316;282;1481558400;1481558460;3;1630;23;6
445;439;1481558400;1481558460;3;374;3;29
129;130;1481558400;1481558460;3;1463;1;44
341;323;1481558400;1481558460;3;468;41;6
159;402;1481558400;1481558460;3;1043;4;38
233;257;1481558400;1481558460;3;227;4;6
4;66;1481558400;1481558460;3;1310;22;37
215;400;1481558400;1481558401;3;1688;13;7
214;212;1481558400;1481558460;3;198;13;7
133;134;1481558400;1481558401;3;327;30;41
158;157;1481558400;1481558460;3;1034;1;41
368;362;1481558400;1481558401;3;1702;27;38
134;135;1481558400;1481558401;3;2079;6;41
6;50;1481558400;1481558460;3;2101;19;6
343;353;1481558400;1481558401;3;1335;1;37
5;50;1481558400;1481558460;3;1878;1;5
446;438;1481558400;1481558520;3;1762;17;38
303;305;1481558400;1481558401;3;1795;12;5
205;207;1481558400;1481558460;3;979;22;43
45;44;1481558400;1481558460;3;365;1;29
469;467;1481558400;1481558401;3;334;3;39
129;130;1481558400;1481558460;3;298;28;44
254;256;1481558400;1481558401;3;593;53;6
134;135;1481558401;1481558460;3;327;31;41
135;136;1481558401;1481558460;3;2079;7;41
353;235;1481558401;1481558460;3;1335;2;37
467;1143;1481558401;1481558460;3;334;4;39
305;307;1481558401;1481558460;3;1795;13;5
362;370;1481558401;1481558460;3;1702;28;38
378;354;1481558401;1481558460;3;1831;31;5
256;234;1481558401;1481559180;3;593;54;6
400;217;1481558401;1481558460;3;1688;14;7
130;131;1481558460;1481558520;3;298;29;44
135;136;1481558460;1481558520;3;327;32;41
157;155;1481558460;1481558461;3;1034;2;41
130;131;1481558460;1481558520;3;1463;2;44
50;7;1481558460;1481558520;3;2101;20;6
370;372;1481558460;1481558520;3;1702;29;38
235;239;1481558460;1481558461;3;1335;3;37
1143;456;1481558460;1481558640;3;334;5;39
307;309;1481558460;1481558461;3;1795;14;5
50;7;1481558460;1481558461;3;1878;2;5
212;87;1481558460;1481558520;3;198;14;7
257;255;1481558460;1481558520;3;227;5;6
207;209;1481558460;1481558520;3;979;23;43
282;281;1481558460;1481558461;3;1630;24;6
439;374;1481558460;1481558520;3;374;4;29
402;1320;1481558460;1481558461;3;1043;5;38
66;452;1481558460;1481558520;3;1310;23;37
354;356;1481558460;1481558580;3;1831;32;5
44;42;1481558460;1481558461;3;365;2;29
217;219;1481558460;1481558520;3;1688;15;7
323;325;1481558460;1481558520;3;468;42;6
136;137;1481558460;1481558520;3;2079;8;41
155;107;1481558461;1481558520;3;1034;3;41
239;81;1481558461;1481558520;3;1335;4;37
1320;94;1481558461;1481558520;3;1043;6;38
281;279;1481558461;1481558520;3;1630;25;6
309;285;1481558461;1481558520;3;1795;15;5
42;40;1481558461;1481558520;3;365;3;29
7;74;1481558461;1481558520;3;1878;3;5
372;429;1481558520;1481558521;3;1702;30;38
219;221;1481558520;1481558521;3;1688;16;7
94;97;1481558520;1481558580;3;1043;7;38
131;132;1481558520;1481558521;3;298;30;44
279;277;1481558520;1481558580;3;1630;26;6
74;345;1481558520;1481558521;3;1878;4;5
285;313;1481558520;1481558580;3;1795;16;5
438;442;1481558520;1481558580;3;1762;18;38
137;138;1481558520;1481558521;3;2079;9;41
325;327;1481558520;1481558580;3;468;43;6
107;105;1481558520;1481558521;3;1034;4;41
357;343;1481558520;1481558521;3;2097;25;29
40;38;1481558520;1481558580;3;365;4;29
846;461;1481558520;1481559300;3;1164;1;39
255;253;1481558520;1481558521;3;227;6;6
374;366;1481558520;1481558521;3;374;5;29
131;132;1481558520;1481558521;3;1463;3;44
452;174;1481558520;1481558580;3;1310;24;37
209;288;1481558520;1481558580;3;979;24;43
81;381;1481558520;1481558521;3;1335;5;37
7;74;1481558520;1481558580;3;2101;21;6
87;85;1481558520;1481558521;3;198;15;7
343;353;1481558521;1481558580;3;2097;26;29
253;250;1481558521;1481558580;3;227;7;6
221;223;1481558521;1481558580;3;1688;17;7
381;392;1481558521;1481558580;3;1335;6;37
85;83;1481558521;1481558580;3;198;16;7
132;133;1481558521;1481558580;3;298;31;44
105;103;1481558521;1481558580;3;1034;5;41
366;364;1481558521;1481558580;3;374;6;29
429;428;1481558521;1481558580;3;1702;31;38
132;133;1481558521;1481558580;3;1463;4;44
138;142;1481558521;1481558580;3;2079;10;41
345;114;1481558521;1481558580;3;1878;5;5
83;79;1481558580;1481558640;3;198;17;7
277;275;1481558580;1481558581;3;1630;27;6
442;444;1481558580;1481558640;3;1762;19;38
174;176;1481558580;1481558581;3;1310;25;37
288;264;1481558580;1481558640;3;979;25;43
353;235;1481558580;1481558640;3;2097;27;29
133;134;1481558580;1481558581;3;1463;5;44
133;134;1481558580;1481558581;3;298;32;44
364;391;1481558580;1481558581;3;374;7;29
103;101;1481558580;1481558581;3;1034;6;41
38;144;1481558580;1481558640;3;365;5;29
392;365;1481558580;1481558640;3;1335;7;37
327;329;1481558580;1481558640;3;468;44;6
250;249;1481558580;1481558581;3;227;8;6
97;77;1481558580;1481558640;3;1043;8;38
428;426;1481558580;1481558640;3;1702;32;38
223;225;1481558580;1481558640;3;1688;18;7
142;119;1481558580;1481558640;3;2079;11;41
114;116;1481558580;1481558581;3;1878;6;5
313;311;1481558580;1481558640;3;1795;17;5
74;345;1481558580;1481558640;3;2101;22;6
249;247;1481558581;1481558640;3;227;9;6
275;273;1481558581;1481558582;3;1630;28;6
391;380;1481558581;1481558640;3;374;8;29
101;153;1481558581;1481558640;3;1034;7;41
116;118;1481558581;1481558640;3;1878;7;5
134;135;1481558581;1481558640;3;298;33;44
176;413;1481558581;1481558640;3;1310;26;37
134;135;1481558581;1481558640;3;1463;6;44
273;203;1481558582;1481558583;3;1630;29;6
203;201;1481558583;1481558640;3;1630;30;6
329;331;1481558640;1481558700;3;468;45;6
153;151;1481558640;1481558700;3;1034;8;41
135;136;1481558640;1481558700;3;1463;7;44
135;136;1481558640;1481558700;3;298;34;44
225;227;1481558640;1481558760;3;1688;19;7
413;241;1481558640;1481558641;3;1310;27;37
235;239;1481558640;1481558700;3;2097;28;29
426;424;1481558640;1481558700;3;1702;33;38
311;279;1481558640;1481558700;3;1795;18;5
365;367;1481558640;1481558700;3;1335;8;37
247;245;1481558640;1481558641;3;227;10;6
456;1132;1481558640;1481558820;3;334;6;39
201;140;1481558640;1481558760;3;1630;31;6
77;344;1481558640;1481558760;3;1043;9;38
118;139;1481558640;1481558700;3;1878;8;5
119;117;1481558640;1481558700;3;2079;12;41
444;448;1481558640;1481558700;3;1762;20;38
79;77;1481558640;1481558700;3;198;18;7
264;262;1481558640;1481558700;3;979;26;43
380;80;1481558640;1481558641;3;374;9;29
144;451;1481558640;1481558700;3;365;6;29
345;114;1481558640;1481558641;3;2101;23;6
114;116;1481558641;1481558700;3;2101;24;6
245;62;1481558641;1481558700;3;227;11;6
80;238;1481558641;1481558700;3;374;10;29
241;95;1481558641;1481558700;3;1310;28;37
95;93;1481558700;1481558760;3;1310;29;37
136;137;1481558700;1481558701;3;1463;8;44
239;81;1481558700;1481558760;3;2097;29;29
77;344;1481558700;1481558760;3;198;19;7
424;422;1481558700;1481558701;3;1702;34;38
3;191;1481558700;1481558760;3;144;14;37
3;191;1481558700;1481558701;3;2052;17;44
238;236;1481558700;1481558760;3;374;11;29
262;310;1481558700;1481558760;3;979;27;43
26;66;1481558700;1481558760;3;1763;18;36
399;65;1481558700;1481558760;3;1366;8;9
116;118;1481558700;1481558701;3;2101;25;6
25;27;1481558700;1481558701;3;1048;21;44
448;436;1481558700;1481558760;3;1762;21;38
108;117;1481558700;1481558760;3;1252;1;3
367;375;1481558700;1481558701;3;1335;9;37
5;50;1481558700;1481558760;3;964;14;36
117;115;1481558700;1481558760;3;2079;13;41
139;200;1481558700;1481558820;3;1878;9;5
451;146;1481558700;1481558760;3;365;7;29
136;137;1481558700;1481558701;3;298;35;44
62;64;1481558700;1481558701;3;227;12;6
151;150;1481558700;1481558760;3;1034;9;41
331;333;1481558700;1481558760;3;468;46;6
279;277;1481558700;1481558760;3;1795;19;5
137;138;1481558701;1481558760;3;1463;9;44
422;396;1481558701;1481558760;3;1702;35;38
64;68;1481558701;1481558760;3;227;13;6
375;440;1481558701;1481558702;3;1335;10;37
27;29;1481558701;1481558760;3;1048;22;44
118;139;1481558701;1481558760;3;2101;26;6
137;138;1481558701;1481558760;3;298;36;44
191;193;1481558701;1481558760;3;2052;18;44
440;446;1481558702;1481559000;3;1335;11;37
277;275;1481558760;1481558820;3;1795;20;5
139;200;1481558760;1481558880;3;2101;27;6
236;354;1481558760;1481558820;3;374;12;29
138;128;1481558760;1481558761;3;1463;10;44
227;230;1481558760;1481558761;3;1688;20;7
66;452;1481558760;1481558880;3;1763;19;36
29;31;1481558760;1481558761;3;1048;23;44
191;193;1481558760;1481558761;3;144;15;37
93;92;1481558760;1481558761;3;1310;30;37
115;344;1481558760;1481558820;3;2079;14;41
65;52;1481558760;1481558820;3;1366;9;9
68;70;1481558760;1481558761;3;227;14;6
436;196;1481558760;1481558880;3;1762;22;38
344;75;1481558760;1481558820;3;198;20;7
117;115;1481558760;1481558761;3;1252;2;3
50;7;1481558760;1481558820;3;964;15;36
193;15;1481558760;1481558820;3;2052;19;44
150;36;1481558760;1481558820;3;1034;10;41
333;335;1481558760;1481558820;3;468;47;6
140;119;1481558760;1481558820;3;1630;32;6
344;75;1481558760;1481558820;3;1043;10;38
81;381;1481558760;1481558761;3;2097;30;29
310;312;1481558760;1481558820;3;979;28;43
146;164;1481558760;1481558820;3;365;8;29
396;238;1481558760;1481558820;3;1702;36;38
70;72;1481558761;1481558820;3;227;15;6
230;231;1481558761;1481558820;3;1688;21;7
128;126;1481558761;1481558820;3;1463;11;44
193;15;1481558761;1481558820;3;144;16;37
31;34;1481558761;1481558820;3;1048;24;44
92;90;1481558761;1481558820;3;1310;31;37
115;344;1481558761;1481558820;3;1252;3;3
381;392;1481558761;1481558820;3;2097;31;29
15;197;1481558820;1481558880;3;144;17;37
52;98;1481558820;1481558880;3;1366;10;9
75;49;1481558820;1481558880;3;1043;11;38
344;75;1481558820;1481558821;3;2079;15;41
75;49;1481558820;1481558880;3;198;21;7
275;273;1481558820;1481558821;3;1795;21;5
119;117;1481558820;1481558880;3;1630;33;6
238;236;1481558820;1481558880;3;1702;37;38
36;148;1481558820;1481558821;3;1034;11;41
7;74;1481558820;1481558821;3;964;16;36
15;195;1481558820;1481558880;3;2052;20;44
312;284;1481558820;1481558880;3;979;29;43
200;202;1481558820;1481558880;3;1878;10;5
354;356;1481558820;1481559000;3;374;13;29
